num,year,month,day,hour,min,sec,T,type
2492,2011,7,19,17,17,13.1,24.69,R
2493,2011,7,19,17,19,42,46.82,R
2494,2011,7,19,17,32,21.4,12.64,R
2495,2011,7,19,17,38,51,53.04,R
2496,2011,7,19,17,45,2.5,48.66,R
2497,2011,7,19,17,58,48.2,57.07,R
2498,2011,7,19,18,0,13.3,31.77,R
2499,2011,7,19,20,37,52.9,66.78,R
2500,2011,7,19,22,20,5.4,51.37,R
2501,2011,7,19,23,16,22,33.1,R
2502,2011,7,20,0,18,31.1,60.6,R
2503,2011,7,20,0,30,44.4,37.67,R
2504,2011,7,20,0,31,54.7,71.91,R
2505,2011,7,20,0,58,31.4,43.21,R
2506,2011,7,20,1,19,36.9,62.7,R
2507,2011,7,20,2,50,3.6,68.7,R
2508,2011,7,20,3,0,13.3,39.51,R
2509,2011,7,20,3,4,31.6,48.39,R
2510,2011,7,20,3,11,4.3,23.82,R
2511,2011,7,20,3,54,7.1,60.25,R
2512,2011,7,20,4,44,42.4,37.72,R
2513,2011,7,20,5,7,28.9,15.53,R
2514,2011,7,20,5,9,4.3,85.15,R
2515,2011,7,20,5,11,50.5,18.96,R
2516,2011,7,20,5,18,19.2,97.46,R
2517,2011,7,20,5,20,24.3,54.94,R
2518,2011,7,20,5,23,35.9,55.97,R
2519,2011,7,20,6,20,50.6,40.75,R
2520,2011,7,20,7,2,49.9,13.25,R
2521,2011,7,20,7,3,19.8,78.16,R
2522,2011,7,20,7,4,42.4,29.48,R
2523,2011,7,20,7,25,52.6,75.04,R
2524,2011,7,20,7,44,22.5,75.38,R
2525,2011,7,20,7,46,39.7,58.17,R
2526,2011,7,20,8,17,19.3,46.46,R
2527,2011,7,20,8,35,52.7,144.6,R
2528,2011,7,20,8,38,43.2,8.75,Q
2529,2011,7,20,8,43,11.5,10.3,R
2530,2011,7,20,8,45,24.7,23.33,R
2531,2011,7,20,9,4,40.9,31.76,R
2532,2011,7,20,9,5,53.9,19.91,R
2533,2011,7,20,9,33,44.8,23.49,R
2534,2011,7,20,10,7,50,41.64,R
2535,2011,7,20,10,36,15.2,32.65,R
2536,2011,7,20,10,45,12.8,45.57,R
2537,2011,7,20,10,57,36,22.88,R
2538,2011,7,20,11,12,10.1,3.95,Q
2539,2011,7,20,11,45,11.5,121.37,R
2540,2011,7,20,11,48,24.9,20.09,R
2541,2011,7,20,12,10,36.6,12.86,R
2542,2011,7,20,12,34,49.4,111.86,R
2543,2011,7,20,14,5,13.1,88.36,R
2544,2011,7,20,14,43,26.3,49.22,R
2545,2011,7,20,14,58,8.5,44.95,R
2546,2011,7,20,15,1,29.6,78.03,R
2547,2011,7,20,16,28,59.8,49.09,R
2548,2011,7,20,16,38,20.4,26.65,R
2549,2011,7,20,16,57,31.6,76.78,R
2550,2011,7,20,17,6,53.9,75.89,R
2551,2011,7,20,17,8,16.8,70.82,R
2552,2011,7,20,17,29,25.7,76.46,R
2553,2011,7,20,17,32,22,36.9,R
2554,2011,7,20,17,35,38.2,88.56,R
2555,2011,7,20,17,38,40.1,178.79,R
2556,2011,7,20,17,49,28.7,52.52,R
2557,2011,7,20,17,56,13.5,101.81,R
2558,2011,7,20,18,0,36.1,84.8,R
2559,2011,7,20,18,41,21.2,191.11,R
2560,2011,7,20,18,48,19.2,44.98,R
2561,2011,7,20,19,0,18.4,98.23,R
2562,2011,7,20,19,24,30.3,108.7,R
2563,2011,7,20,19,26,20.1,85.53,R
2564,2011,7,20,19,44,59.4,64.34,R
2565,2011,7,20,20,37,56.3,12.63,R
2566,2011,7,20,21,52,37.6,91.09,R
2567,2011,7,20,22,4,2.5,66.57,R
2568,2011,7,20,22,9,22,27.72,R
2569,2011,7,20,22,25,32.5,91.7,R
2570,2011,7,20,22,30,14.5,71.68,R
2571,2011,7,20,23,20,1.51,66.17,R
2572,2011,7,20,23,34,33.4,80.06,R
2573,2011,7,20,23,38,49.9,65.26,R
2574,2011,7,20,23,48,38.7,76.08,R
2575,2011,7,21,0,26,31.7,100.38,R
2576,2011,7,21,0,33,41.7,47.87,R
2577,2011,7,21,0,40,18.9,49.24,R
2578,2011,7,21,0,41,45.4,39.55,R
2579,2011,7,21,0,53,32,42,R
2580,2011,7,21,0,54,15.2,78.72,R
2581,2011,7,21,0,55,40.1,72.1,R
2582,2011,7,21,1,19,13.7,96.7,R
2583,2011,7,21,2,12,28.2,118.34,R
2584,2011,7,21,2,42,47.8,43.69,R
2585,2011,7,21,2,43,35.77,27.55,R
2586,2011,7,21,2,44,16.61,27.55,R
2587,2011,7,21,2,58,13.8,30.72,R
2588,2011,7,21,3,1,33.4,74.26,R
2589,2011,7,21,3,29,10.2,44.7,R
2590,2011,7,21,3,38,50.4,29.2,R
2591,2011,7,21,4,16,30.2,47.12,R
2592,2011,7,21,4,38,34,28.64,R
2593,2011,7,21,5,2,51.6,51.81,R
2594,2011,7,21,5,24,36.6,42.99,R
2595,2011,7,21,5,56,12,76.97,R
2596,2011,7,21,6,15,49.6,60.95,R
2597,2011,7,21,6,23,40,25.44,R
2598,2011,7,21,6,24,23.4,18.47,R
2599,2011,7,21,6,26,55.8,8.8,R
2600,2011,7,21,6,27,52.1,54.36,R
2601,2011,7,21,6,28,52.6,48.74,R
2602,2011,7,21,6,32,52.7,66.08,R
2603,2011,7,21,6,45,0.6,3.74,Q
2604,2011,7,21,7,11,57.8,43.81,R
2605,2011,7,21,7,14,12.3,41.36,R
2606,2011,7,21,7,16,56.3,73.34,R
2607,2011,7,21,7,23,56,28.93,R
2608,2011,7,21,7,25,6.5,67.14,R
2609,2011,7,21,7,31,53.4,26.83,R
2610,2011,7,21,7,33,51.3,56.85,R
2611,2011,7,21,7,38,0.5,80.81,R
2612,2011,7,21,7,40,52.2,106.78,R
2613,2011,7,21,7,43,11,48.17,R
2614,2011,7,21,7,45,16.9,30.08,R
2615,2011,7,21,7,47,9.2,84.69,R
2616,2011,7,21,7,48,48.37,10.6,R
2617,2011,7,21,7,49,5.34,149.28,R
2618,2011,7,21,7,52,37.8,28.47,R
2619,2011,7,21,7,53,32.3,61.22,R
2620,2011,7,21,7,54,36.6,96.48,R
2621,2011,7,21,8,4,39.5,90.28,R
2622,2011,7,21,8,6,24.4,30.88,R
2623,2011,7,21,8,11,54.8,135.77,R
2624,2011,7,21,8,20,5,96.45,R
2625,2011,7,21,8,22,9.4,61.28,R
2626,2011,7,21,9,10,13.4,32.72,R
2627,2011,7,21,9,28,56.5,77.34,R
2628,2011,7,21,9,32,22.2,86.22,R
2629,2011,7,21,9,51,16.9,68.61,R
2630,2011,7,21,9,53,56,57.93,R
2631,2011,7,21,10,0,46.2,37.55,R
2632,2011,7,21,10,44,10.9,164.43,R
2633,2011,7,21,10,47,58.3,88.84,R
2634,2011,7,21,11,16,6.9,22.56,R
2635,2011,7,21,11,30,3.5,63.7,R
2636,2011,7,21,11,32,4.1,118.13,R
2637,2011,7,21,11,36,8.6,69.89,R
2638,2011,7,21,11,43,58.5,105.24,R
2639,2011,7,21,11,47,24.5,0.82,R
2640,2011,7,21,11,48,14.3,131.34,R
2641,2011,7,21,11,55,38.5,21.71,R
2642,2011,7,21,12,6,23.3,115.1,R
2643,2011,7,21,12,17,49.7,72.32,R
2644,2011,7,21,12,20,11.4,27.86,R
2645,2011,7,21,12,29,45.3,68.72,R
2646,2011,7,21,14,34,11.6,76.9,R
2647,2011,7,21,15,5,52.9,20.47,R
2648,2011,7,21,16,24,59.2,0.8,Q
2649,2011,7,21,16,38,31.6,86.09,R
2650,2011,7,21,16,49,17.1,91.93,R
2651,2011,7,21,16,50,51.6,141.58,R
2652,2011,7,21,17,6,1.2,63.58,R
2653,2011,7,21,17,9,33.6,93.41,R
2654,2011,7,21,17,14,2.6,102.46,R
2655,2011,7,21,17,15,51.4,88.59,R
2656,2011,7,21,17,22,16.3,163.33,R
2657,2011,7,21,17,25,6.8,42.49,R
2658,2011,7,21,19,10,3.4,29,R
2659,2011,7,21,21,16,16.8,50.34,R
2660,2011,7,21,23,11,44.2,118.09,R
2661,2011,7,22,1,9,33.1,108.82,R
2662,2011,7,22,1,20,32,71.97,R
2663,2011,7,22,1,21,53,124.09,R
2664,2011,7,22,1,28,9.2,83.45,R
2665,2011,7,22,2,4,54.4,24.67,R
2666,2011,7,22,2,5,24.1,139.44,R
2667,2011,7,22,2,8,38.4,48.82,R
2668,2011,7,22,2,9,39.1,81.72,R
2669,2011,7,22,2,13,6,28.51,R
2670,2011,7,22,2,14,25.1,79.26,R
2671,2011,7,22,2,15,55.7,24.53,R
2672,2011,7,22,2,17,17.9,57.28,R
2673,2011,7,22,2,40,36.6,29.53,R
2674,2011,7,22,3,44,38.5,67.99,R
2675,2011,7,22,3,59,11.1,87.92,R
2676,2011,7,22,4,0,44.1,94.14,R
2677,2011,7,22,4,8,52.3,98.16,R
2678,2011,7,22,4,31,7.1,71.32,R
2679,2011,7,22,4,34,11.8,40.68,R
2680,2011,7,22,4,44,8.4,29,R
2681,2011,7,22,4,44,56.5,80.15,R
2682,2011,7,22,4,47,48.8,30.54,R
2683,2011,7,22,4,49,35.8,95.05,R
2684,2011,7,22,4,54,16.6,22.4,R
2685,2011,7,22,4,58,27.35,38.43,R
2686,2011,7,22,4,59,12.95,46.57,R
2687,2011,7,22,5,3,38.9,81.59,R
2688,2011,7,22,6,8,53.3,10.48,R
2689,2011,7,22,6,12,43.9,50.3,R
2690,2011,7,22,6,32,35.8,69.36,R
2691,2011,7,22,6,40,0.05,16.24,R
2692,2011,7,22,6,40,20.27,71.4,R
2693,2011,7,22,6,44,59,130,R
2694,2011,7,22,6,47,19.6,64.4,R
2695,2011,7,22,6,48,52.96,31.06,R
2696,2011,7,22,6,49,31.91,18.08,R
2697,2011,7,22,6,49,51.85,96.9,R
2698,2011,7,22,6,52,14.3,20.22,R
2699,2011,7,22,6,58,6.6,7.97,R
2700,2011,7,22,7,4,13.7,108.59,R
2701,2011,7,22,7,16,59.3,16.82,R
2702,2011,7,22,7,17,55.4,75.75,R
2703,2011,7,22,7,26,11.2,89.97,R
2704,2011,7,22,7,31,52.8,58.34,R
2705,2011,7,22,7,35,4.6,23.96,R
2706,2011,7,22,7,40,44.7,81.05,R
2707,2011,7,22,7,43,22.6,24.67,R
2708,2011,7,22,7,44,55.5,58.14,R
2709,2011,7,22,7,46,51.4,19.83,R
2710,2011,7,22,7,48,24.89,124.77,R
2711,2011,7,22,7,50,33.42,30.75,R
2712,2011,7,22,7,51,18.61,67.78,R
2713,2011,7,22,7,53,21.7,21.01,R
2714,2011,7,22,7,57,28.67,28.26,R
2715,2011,7,22,7,57,58.3,95.01,R
2716,2011,7,22,8,0,9.9,37.8,R
2717,2011,7,22,8,6,0,31.37,R
2718,2011,7,22,8,8,26.35,55.51,R
2719,2011,7,22,8,9,23.97,44.71,R
2720,2011,7,22,8,10,11.7,35.39,R
2721,2011,7,22,8,10,49.88,59.29,R
2722,2011,7,22,8,12,19,92.02,R
2723,2011,7,22,8,18,23.9,114.66,R
2724,2011,7,22,8,22,49.6,68.71,R
2725,2011,7,22,8,34,54.3,99.75,R
2726,2011,7,22,8,36,38.3,56.05,R
2727,2011,7,22,8,40,50.5,72.98,R
2728,2011,7,22,8,44,1.06,21.8,R
2729,2011,7,22,8,44,25.22,43.88,R
2730,2011,7,22,8,54,13.9,9.18,R
2731,2011,7,22,8,55,24,74.81,R
2732,2011,7,22,8,56,44.5,53.39,R
2733,2011,7,22,8,58,21.1,40.07,R
2734,2011,7,22,9,16,33.3,61.53,R
2735,2011,7,22,9,22,6.7,51.08,R
2736,2011,7,22,9,27,29.14,21.01,R
2737,2011,7,22,9,27,51.85,67.56,R
2738,2011,7,22,9,33,50.3,31.69,R
2739,2011,7,22,9,49,10.6,49,R
2740,2011,7,22,10,1,25.4,75.14,R
2741,2011,7,22,10,5,21.9,27.4,R
2742,2011,7,23,7,19,36.3,90.46,R
2743,2011,7,23,9,27,38.6,35.32,R
2744,2011,7,23,9,28,41.2,58.52,R
2745,2011,7,23,13,37,11.7,90.91,R
2746,2011,7,23,15,0,58.8,3.79,Q
2747,2011,7,23,16,57,12.2,41,S
2748,2011,7,24,13,38,36.3,91.17,R
2749,2011,7,24,13,52,30,125.35,R
2750,2011,7,25,12,31,40.4,156.24,S
2751,2011,7,25,13,29,29.1,35.36,S
2752,2011,7,27,13,39,45.6,84.83,R
2753,2011,7,27,14,26,8,79.41,R
2754,2011,7,27,14,59,23.3,39.34,R
2755,2011,7,27,17,38,36.8,49.42,R
2756,2011,7,27,18,43,14.2,9.52,R
2757,2011,7,28,16,24,35.5,85.35,R
2758,2011,7,29,4,0,27.3,21.9,S
2759,2011,7,29,23,58,2.1,18.7,S
2760,2011,7,31,22,5,34.5,4.83,Q
2761,2011,8,3,1,36,35.9,171.25,S
2762,2011,8,7,0,24,34.2,22.45,R
2763,2011,8,7,0,27,25.5,75.92,R
2764,2011,8,7,1,1,35.7,20.81,R
2765,2011,8,7,2,7,34,48.94,R
2766,2011,8,7,2,40,13,39.32,R
2767,2011,8,7,2,44,30.3,37.35,R
2768,2011,8,7,2,57,26.6,67.56,R
2769,2011,8,7,3,24,37.9,81.24,R
2770,2011,8,7,3,29,3.7,74.26,R
2771,2011,8,7,3,33,32.5,47.76,R
2772,2011,8,7,3,49,29.9,48.16,R
2773,2011,8,7,3,51,51.7,51.45,R
2774,2011,8,7,3,56,38.2,39.42,R
2775,2011,8,7,4,25,32.4,47.83,R
2776,2011,8,7,4,38,29.6,68.68,R
2777,2011,8,7,5,11,42.1,36.16,R
2778,2011,8,7,5,18,20.6,22.13,R
2779,2011,8,7,5,30,55.7,53.12,R
2780,2011,8,7,5,43,37.1,83.77,R
2781,2011,8,7,6,11,43.6,64.73,R
2782,2011,8,7,6,19,25.2,44.56,R
2783,2011,8,7,6,29,12.4,92.73,R
2784,2011,8,7,6,32,59.4,21,R
2785,2011,8,7,6,41,20.4,8.74,S
2786,2011,8,7,6,50,5.1,99.66,R
2787,2011,8,7,8,0,26.7,80.74,R
2788,2011,8,7,16,48,51.1,4.26,Q
2789,2011,8,7,18,26,28.6,32.68,R
2790,2011,8,8,1,49,4.6,75.72,R
2791,2011,8,9,8,5,55.4,42.75,R
2792,2011,8,12,9,43,15.8,26.03,S
2793,2011,8,12,10,17,50.4,17.38,S
2794,2011,8,16,21,21,56.8,75.42,R
2795,2011,8,18,16,21,49,14.77,S
2796,2011,8,18,22,15,28.2,22.64,S
2797,2011,8,19,7,18,14.8,0.95,Q
2798,2011,8,20,17,14,51.4,13.08,S
2799,2011,8,20,18,39,10.6,34.82,S
2800,2011,8,21,10,41,13.4,18.9,S
2801,2011,8,21,19,40,7.2,78.74,S
2802,2011,8,24,11,20,33,12.49,S
2803,2011,8,24,17,58,47.9,34.98,S
2804,2011,8,25,10,59,16.2,15.49,S
2805,2011,8,26,19,7,37.9,14.2,R
2806,2011,8,26,19,27,19.92,27.74,R
2807,2011,8,26,19,27,54.78,36.64,R
2808,2011,8,26,19,35,28.3,34.04,R
2809,2011,8,26,20,13,20.8,66.54,R
2810,2011,8,26,20,17,53.6,47.17,R
2811,2011,8,26,20,26,24.9,89.48,R
2812,2011,8,26,20,41,39.1,54.22,R
2813,2011,8,26,21,18,15.9,51.43,R
2814,2011,8,26,21,33,38.9,70.59,R
2815,2011,8,26,22,5,27.4,100.7,R
2816,2011,8,26,23,54,38.1,60.36,R
2817,2011,8,27,10,50,8.1,54.78,R
2818,2011,8,31,4,24,4.8,15.52,S
2819,2011,9,3,23,15,13.9,75.45,S
2820,2011,9,4,19,18,52.2,16.58,R
2821,2011,9,4,19,22,4.3,50.99,R
2822,2011,9,4,23,14,44.9,51.88,R
2823,2011,9,4,23,37,16.1,61.55,R
2824,2011,9,4,23,40,12.4,48.21,R
2825,2011,9,5,2,32,14.3,44.55,R
2826,2011,9,5,6,50,20.3,40.15,R
2827,2011,9,5,6,54,2.6,27.97,R
2828,2011,9,5,7,8,10.8,77.48,R
2829,2011,9,5,10,45,14.7,71.41,R
2830,2011,9,8,21,2,29.2,182.32,R
2831,2011,9,8,21,10,31.6,72.85,R
2832,2011,9,8,21,53,16.7,114.31,R
2833,2011,9,9,14,10,21,22.56,S
2834,2011,9,14,8,23,13.7,27.2,R
2835,2011,9,16,19,5,16.2,7.3,S
2836,2011,9,17,17,21,59.4,65.98,S
2837,2011,9,18,9,48,44.1,44.42,R
2838,2011,9,18,12,51,30.9,82.82,S
2839,2011,9,18,13,53,6.9,127.9,R
2840,2011,9,18,13,55,47,37.66,S
2841,2011,9,19,6,22,54.8,50.52,R
2842,2011,9,19,9,25,42.9,40.54,R
2843,2011,9,19,9,55,15.6,52.98,R
2844,2011,9,19,11,49,1.4,53.02,R
2845,2011,9,19,11,59,20.9,56.6,R
2846,2011,9,19,13,25,25.6,30.18,R
2847,2011,9,19,13,48,42.4,7.53,R
2848,2011,9,19,13,52,15.5,68.32,R
2849,2011,9,19,14,26,9,69.76,R
2850,2011,9,19,14,54,56.4,74,R
2851,2011,9,19,15,7,41.8,29.73,R
2852,2011,9,19,16,2,16.6,117.96,R
2853,2011,9,19,16,48,58.4,20.87,R
2854,2011,9,19,17,17,46.7,49.18,R
2855,2011,9,19,18,49,36.4,53.45,R
2856,2011,9,19,19,3,42.6,77.42,R
2857,2011,9,19,19,51,23.6,60.78,R
2858,2011,9,19,19,54,5.4,75.57,R
2859,2011,9,19,20,2,55.2,72.98,R
2860,2011,9,19,22,3,53.9,92.02,R
2861,2011,9,19,22,25,28,124.1,R
2862,2011,9,19,22,27,44.8,58.3,R
2863,2011,9,19,22,29,25.7,19.59,R
2864,2011,9,19,23,23,57.9,56.18,R
2865,2011,9,20,7,37,27.6,17.51,R
2866,2011,9,20,19,38,8.2,3.32,Q
2867,2011,9,20,19,45,40.1,2.8,Q
2868,2011,9,22,6,24,8.3,3.1,S
2869,2011,9,24,22,24,42.6,45.23,R
2870,2011,9,24,23,3,29.4,40.78,R
2871,2011,9,25,4,32,30.4,14.64,R
2872,2011,9,26,0,31,53.2,28.05,S
2873,2011,9,26,12,2,58,3.91,S
2874,2011,9,30,3,26,31.1,5.25,Q
2875,2011,10,4,14,8,39.3,41.93,S
2876,2011,10,7,1,20,48.1,61.27,R
2877,2011,10,8,14,58,58.3,14.71,R
2878,2011,10,8,18,31,41.8,55.92,R
2879,2011,10,8,21,47,10.1,50.54,R
2880,2011,10,9,0,25,23.3,49.04,R
2881,2011,10,9,3,49,56.2,73.18,R
2882,2011,10,10,6,17,57.8,53.1,R
2883,2011,10,10,8,1,40.7,70.17,R
2884,2011,10,10,8,30,40,37.67,R
2885,2011,10,10,8,36,26.9,68.77,R
2886,2011,10,10,9,8,18.7,44.4,R
2887,2011,10,10,9,29,19.1,78.45,R
2888,2011,10,10,9,55,41.8,19.13,R
2889,2011,10,10,10,18,54,49.39,R
2890,2011,10,10,10,28,31.2,64.81,R
2891,2011,10,10,11,49,5,36.99,R
2892,2011,10,10,11,50,20.1,66.99,R
2893,2011,10,10,21,22,8.7,72.5,R
2894,2011,10,11,3,38,16.9,37.27,S
2895,2011,10,11,7,44,58.4,71.52,R
2896,2011,10,11,14,59,54.6,50.8,R
2897,2011,10,18,20,24,48.7,26.02,S
2898,2011,10,19,12,47,28.7,43.04,R
2899,2011,10,19,13,48,28.6,33.39,R
2900,2011,10,19,17,21,9.8,82.18,R
2901,2011,10,19,17,39,6.8,27.09,R
2902,2011,10,19,18,2,41.9,26.94,R
2903,2011,10,19,19,26,49.1,43.65,R
2904,2011,10,19,19,32,34.5,35.95,R
2905,2011,10,19,20,29,42.2,52.74,R
2906,2011,10,19,21,8,4.5,51.16,R
2907,2011,10,19,21,14,17.4,23.18,R
2908,2011,10,19,22,32,8.8,69.53,R
2909,2011,10,19,23,30,55.2,42.42,R
2910,2011,10,20,6,12,6,84.96,S
2911,2011,10,20,6,17,31.2,87.65,S
2912,2011,10,20,7,12,28.8,74.5,R
2913,2011,10,20,7,27,25.7,64.5,R
2914,2011,10,20,7,50,3.3,24.66,R
2915,2011,10,24,10,37,39.1,10.92,S
2916,2011,10,29,4,14,31.6,114.17,S
2917,2011,11,1,0,30,40.3,11.42,S
2918,2011,11,1,1,58,3.3,8.81,S
2919,2011,11,2,10,24,18.1,45.13,S
2920,2011,11,4,14,58,41.1,54.6,R
2921,2011,11,4,15,30,14.2,68.95,R
2922,2011,11,4,16,3,8,76,S
2923,2011,11,4,17,43,47.1,26.97,R
2924,2011,11,5,0,14,26.5,25.14,R
2925,2011,11,5,0,19,56.1,36.61,R
2926,2011,11,5,0,24,58.9,21.45,R
2927,2011,11,5,0,28,29.2,35.12,R
2928,2011,11,5,0,34,42.9,44.67,R
2929,2011,11,5,0,37,29.2,35.14,R
2930,2011,11,5,0,38,59,10.11,R
2931,2011,11,5,0,42,21,47.48,R
2932,2011,11,5,0,52,34.7,21.78,R
2933,2011,11,5,1,14,36.2,36.77,R
2934,2011,11,5,1,21,43.5,79.74,R
2935,2011,11,5,1,51,54.2,34.69,R
2936,2011,11,5,2,2,57.6,8.62,Q
2937,2011,11,5,2,3,30.3,20.12,R
2938,2011,11,5,2,9,7.7,47.33,R
2939,2011,11,5,2,10,42.8,68.3,R
2940,2011,11,5,2,12,23,39.6,R
2941,2011,11,5,2,27,42.9,82.2,R
2942,2011,11,5,2,49,43.9,40.84,R
2943,2011,11,5,3,32,14.5,72.14,R
2944,2011,11,5,3,40,44.4,59.37,R
2945,2011,11,5,4,21,38.5,80.76,R
2946,2011,11,5,4,32,17.7,88.88,R
2947,2011,11,5,4,34,23.2,20.42,R
2948,2011,11,5,4,36,20.6,88.44,R
2949,2011,11,5,4,47,31.3,16.75,R
2950,2011,11,5,4,49,18.6,19.55,R
2951,2011,11,5,4,54,3,3.01,R
2952,2011,11,5,4,59,36.4,48.63,R
2953,2011,11,5,5,4,6.5,69.3,R
2954,2011,11,5,5,9,2.2,17.51,R
2955,2011,11,5,5,9,40.1,9.93,R
2956,2011,11,5,5,14,44.6,6.44,R
2957,2011,11,5,5,18,7.3,16.26,R
2958,2011,11,5,5,18,47.3,13.82,R
2959,2011,11,5,5,30,31.1,22.03,R
2960,2011,11,5,5,32,49,88.6,R
2961,2011,11,5,5,44,11.1,26.99,R
2962,2011,11,5,5,44,40.9,47.73,R
2963,2011,11,5,5,47,36.6,6.68,R
2964,2011,11,5,6,3,7.5,30.21,R
2965,2011,11,5,6,20,57.9,27.68,R
2966,2011,11,5,6,50,9.7,67.73,R
2967,2011,11,5,8,6,57.2,23.84,R
2968,2011,11,5,8,7,46.5,2.44,Q
2969,2011,11,5,8,10,39.7,20.22,R
2970,2011,11,5,8,12,21.1,29.01,R
2971,2011,11,5,8,24,8.9,24.35,R
2972,2011,11,5,8,28,44.3,26.81,R
2973,2011,11,5,8,38,37.7,46.49,R
2974,2011,11,5,8,46,7.8,17.98,R
2975,2011,11,5,8,51,4.3,69.39,R
2976,2011,11,5,9,2,41.5,10.52,R
2977,2011,11,5,9,13,3.3,68.24,R
2978,2011,11,5,9,25,13.5,70.55,R
2979,2011,11,5,9,27,25.2,95.81,R
2980,2011,11,5,9,31,58.6,24.45,R
2981,2011,11,5,9,33,17.3,19.47,R
2982,2011,11,5,9,35,39.5,52.86,R
2983,2011,11,5,9,45,45.6,58.64,R
2984,2011,11,5,9,53,39.3,35.6,R
2985,2011,11,5,10,4,18.2,50.38,R
2986,2011,11,5,10,24,25.8,12.19,R
2987,2011,11,5,10,47,9.4,44.51,R
2988,2011,11,5,10,47,56.8,71.86,R
2989,2011,11,5,10,49,12.3,95.14,R
2990,2011,11,5,11,2,43.8,62.41,R
2991,2011,11,5,11,40,14.9,53.92,R
2992,2011,11,5,11,59,57.6,67.46,R
2993,2011,11,5,12,3,27.8,30.91,R
2994,2011,11,5,12,41,41.9,45.12,R
2995,2011,11,5,13,18,51,65.38,R
2996,2011,11,5,13,23,47.53,25.24,R
2997,2011,11,5,13,24,15.82,54.64,R
2998,2011,11,5,13,32,5.6,64.85,R
2999,2011,11,5,13,40,22.4,83.28,R
3000,2011,11,5,13,41,50.6,62.17,R
3001,2011,11,5,14,3,49.9,37.18,R
3002,2011,11,5,14,16,49.1,86.54,R
3003,2011,11,5,15,16,55.2,64.37,R
3004,2011,11,5,15,18,48.1,31.94,R
3005,2011,11,5,16,32,6.5,34.07,R
3006,2011,11,5,16,46,52.2,92.65,R
3007,2011,11,5,16,48,56,25.16,R
3008,2011,11,5,16,53,47.7,69.28,R
3009,2011,11,5,17,19,15.2,21.16,R
3010,2011,11,5,17,22,54.6,46.89,R
3011,2011,11,5,18,43,30,47.73,R
3012,2011,11,5,19,16,45.8,188.19,R
3013,2011,11,5,19,23,2.9,67.28,R
3014,2011,11,5,19,32,15.8,39.45,R
3015,2011,11,5,20,4,47.8,71.48,R
3016,2011,11,5,20,20,24.1,37.61,R
3017,2011,11,6,4,6,32.1,69.77,R
3018,2011,11,6,6,57,50.2,27.1,S
3019,2011,11,6,6,58,26.9,28.54,S
3020,2011,11,6,8,40,29.7,71.6,R
3021,2011,11,6,9,33,19.7,25.47,S
3022,2011,11,6,23,57,5.2,38.52,S
3023,2011,11,7,0,47,19.3,54.32,R
3024,2011,11,7,3,45,58.3,53.35,R
3025,2011,11,7,14,59,4,80.94,R
3026,2011,11,8,8,6,49.9,31.16,R
3027,2011,11,8,11,30,31.4,57.53,R
3028,2011,11,9,12,21,12.4,36.4,S
3029,2011,11,10,19,13,48.3,61.9,R
3030,2011,11,11,13,10,6.7,13.16,S
3031,2011,11,12,3,44,45,29.52,R
3032,2011,11,14,15,36,7.7,1.85,Q
3033,2011,11,15,1,57,53.4,80.67,R
3034,2011,11,15,20,59,21.5,15.73,S
3035,2011,11,19,14,55,24.3,5.71,S
3036,2011,11,24,7,24,19.7,51.56,R
3037,2011,11,26,6,10,32.4,63.28,R
3038,2011,12,4,1,25,17.8,83.74,R
3039,2011,12,4,1,30,24.5,44.12,R
3040,2011,12,5,0,52,49.6,56.02,R
3041,2011,12,5,1,2,25.6,25.86,R
3042,2011,12,5,6,27,42.4,57.48,R
3043,2011,12,5,6,36,1,48.09,R
3044,2011,12,5,7,11,24.5,49.64,R
3045,2011,12,5,7,24,52.6,55.54,R
3046,2011,12,5,7,42,33.6,37.57,R
3047,2011,12,5,8,4,54.2,27.86,R
3048,2011,12,5,8,22,35.7,43.81,R
3049,2011,12,5,8,24,44.1,37.56,R
3050,2011,12,5,10,29,42.2,54.84,R
3051,2011,12,5,10,40,36,14.46,R
3052,2011,12,5,11,46,42.5,57.05,R
3053,2011,12,5,17,1,30.9,58.46,R
3054,2011,12,6,18,26,35.5,58.98,R
3055,2011,12,6,19,6,1.3,20.61,R
3056,2011,12,6,19,23,1.1,79.9,R
3057,2011,12,6,21,2,1.3,62.87,R
3058,2011,12,6,22,23,41.1,50.86,R
3059,2011,12,7,8,15,45.5,80.31,R
3060,2011,12,7,11,10,29.8,76,R
3061,2011,12,7,13,10,7.6,53.54,R
3062,2011,12,7,13,53,26,17.79,R
3063,2011,12,7,14,0,8.7,72.1,R
3064,2011,12,7,20,29,32.8,4.86,Q
3065,2011,12,7,20,34,55.3,3.7,Q
3066,2011,12,7,21,45,21.61,109.35,R
3067,2011,12,7,22,17,58.5,50.67,R
3068,2011,12,7,23,47,1.2,93.52,R
3069,2011,12,8,0,34,9.5,62.22,R
3070,2011,12,8,1,14,3.6,55.83,R
3071,2011,12,8,1,51,54.7,51.39,R
3072,2011,12,8,5,56,32.4,69.16,R
3073,2011,12,8,6,14,44.3,55.67,R
3074,2011,12,8,7,59,32.3,4.32,Q
3075,2011,12,8,22,51,24.8,65.07,R
3076,2011,12,8,23,53,22.8,58.67,R
3077,2011,12,9,19,54,31.7,72.9,S
